Region,Year,League,Wins,Losses,Playoffs
Region_130,2000,League_1,77,44,True
Region_130,2000,League_2,63,89,True
Region_130,2000,League_3,39,13,False
Region_130,2000,League_4,58,28,True
Region_130,2001,League_1,54,5,True
Region_130,2001,League_2,61,6,False
Region_130,2001,League_3,3,36,True
Region_130,2001,League_4,59,52,False
Region_130,2002,League_1,74,17,False
Region_130,2002,League_2,94,86,False
Region_130,2002,League_3,95,37,True
Region_130,2002,League_4,90,58,True
Region_130,2003,League_1,29,0,False
Region_130,2003,League_2,1,67,True
Region_130,2003,League_3,61,43,False
Region_130,2003,League_4,48,46,True
Region_130,2004,League_1,8,34,False
Region_130,2004,League_2,91,86,True
Region_130,2004,League_3,30,90,False
Region_130,2004,League_4,97,59,True
Region_130,2005,League_1,60,89,False
Region_130,2005,League_2,78,51,True
Region_130,2005,League_3,47,7,False
Region_130,2005,League_4,24,79,True
Region_130,2006,League_1,35,40,True
Region_130,2006,League_2,7,2,False
Region_130,2006,League_3,72,95,True
Region_130,2006,League_4,57,68,True
Region_130,2007,League_1,44,83,True
Region_130,2007,League_2,61,13,True
Region_130,2007,League_3,38,95,False
Region_130,2007,League_4,95,25,True
Region_130,2008,League_1,57,69,True
Region_130,2008,League_2,80,57,False
Region_130,2008,League_3,98,99,True
Region_130,2008,League_4,82,39,False
Region_130,2009,League_1,63,50,True
Region_130,2009,League_2,43,4,False
Region_130,2009,League_3,28,76,True
Region_130,2009,League_4,58,31,False
Region_131,2000,League_1,70,79,False
Region_131,2000,League_2,91,0,False
Region_131,2000,League_3,8,76,True
Region_131,2000,League_4,91,53,False
Region_131,2001,League_1,5,10,True
Region_131,2001,League_2,28,52,False
Region_131,2001,League_3,57,7,False
Region_131,2001,League_4,16,24,False
Region_131,2002,League_1,15,39,True
Region_131,2002,League_2,86,31,True
Region_131,2002,League_3,94,87,False
Region_131,2002,League_4,2,27,False
Region_131,2003,League_1,20,77,False
Region_131,2003,League_2,63,2,False
Region_131,2003,League_3,89,99,False
Region_131,2003,League_4,35,90,False
Region_131,2004,League_1,85,83,False
Region_131,2004,League_2,61,78,False
Region_131,2004,League_3,41,61,True
Region_131,2004,League_4,75,26,False
Region_131,2005,League_1,41,44,True
Region_131,2005,League_2,60,91,False
Region_131,2005,League_3,12,24,True
Region_131,2005,League_4,10,60,True
Region_131,2006,League_1,53,43,False
Region_131,2006,League_2,15,96,True
Region_131,2006,League_3,7,45,True
Region_131,2006,League_4,58,13,False
Region_131,2007,League_1,56,7,False
Region_131,2007,League_2,39,47,False
Region_131,2007,League_3,58,13,True
Region_131,2007,League_4,1,64,False
Region_131,2008,League_1,93,79,True
Region_131,2008,League_2,93,81,False
Region_131,2008,League_3,75,6,False
Region_131,2008,League_4,9,78,True
Region_131,2009,League_1,43,87,True
Region_131,2009,League_2,10,48,True
Region_131,2009,League_3,78,54,False
Region_131,2009,League_4,79,12,False
Region_132,2000,League_1,80,72,False
Region_132,2000,League_2,89,55,True
Region_132,2000,League_3,1,55,True
Region_132,2000,League_4,49,14,True
Region_132,2001,League_1,11,56,True
Region_132,2001,League_2,89,57,False
Region_132,2001,League_3,22,34,True
Region_132,2001,League_4,17,87,True
Region_132,2002,League_1,61,96,False
Region_132,2002,League_2,95,15,False
Region_132,2002,League_3,61,7,True
Region_132,2002,League_4,37,92,True
Region_132,2003,League_1,66,86,True
Region_132,2003,League_2,37,44,True
Region_132,2003,League_3,66,94,True
Region_132,2003,League_4,93,39,True
Region_132,2004,League_1,60,53,False
Region_132,2004,League_2,0,13,False
Region_132,2004,League_3,93,58,False
Region_132,2004,League_4,44,93,False
Region_132,2005,League_1,95,52,True
Region_132,2005,League_2,27,26,True
Region_132,2005,League_3,20,46,True
Region_132,2005,League_4,12,79,True
Region_132,2006,League_1,26,5,False
Region_132,2006,League_2,99,54,True
Region_132,2006,League_3,6,96,True
Region_132,2006,League_4,21,43,True
Region_132,2007,League_1,73,17,True
Region_132,2007,League_2,52,15,False
Region_132,2007,League_3,78,11,True
Region_132,2007,League_4,78,19,False
Region_132,2008,League_1,3,44,True
Region_132,2008,League_2,95,63,True
Region_132,2008,League_3,22,58,True
Region_132,2008,League_4,69,92,False
Region_132,2009,League_1,87,93,True
Region_132,2009,League_2,83,89,True
Region_132,2009,League_3,83,21,True
Region_132,2009,League_4,75,96,False
Region_133,2000,League_1,32,46,False
Region_133,2000,League_2,27,28,True
Region_133,2000,League_3,7,85,False
Region_133,2000,League_4,0,44,True
Region_133,2001,League_1,36,76,True
Region_133,2001,League_2,62,8,False
Region_133,2001,League_3,21,23,True
Region_133,2001,League_4,69,14,True
Region_133,2002,League_1,20,35,False
Region_133,2002,League_2,95,12,False
Region_133,2002,League_3,34,90,False
Region_133,2002,League_4,78,43,False
Region_133,2003,League_1,4,70,True
Region_133,2003,League_2,59,71,True
Region_133,2003,League_3,45,77,True
Region_133,2003,League_4,49,75,True
Region_133,2004,League_1,47,35,True
Region_133,2004,League_2,5,60,True
Region_133,2004,League_3,88,80,True
Region_133,2004,League_4,55,39,True
Region_133,2005,League_1,58,92,False
Region_133,2005,League_2,28,26,True
Region_133,2005,League_3,70,0,True
Region_133,2005,League_4,76,33,True
Region_133,2006,League_1,17,67,True
Region_133,2006,League_2,1,87,True
Region_133,2006,League_3,7,20,False
Region_133,2006,League_4,74,32,False
Region_133,2007,League_1,96,6,False
Region_133,2007,League_2,53,64,True
Region_133,2007,League_3,37,2,True
Region_133,2007,League_4,47,50,True
Region_133,2008,League_1,26,78,True
Region_133,2008,League_2,19,94,False
Region_133,2008,League_3,11,53,False
Region_133,2008,League_4,42,79,True
Region_133,2009,League_1,60,73,True
Region_133,2009,League_2,30,92,False
Region_133,2009,League_3,90,58,False
Region_133,2009,League_4,95,5,False
Region_134,2000,League_1,60,28,False
Region_134,2000,League_2,73,16,False
Region_134,2000,League_3,66,59,False
Region_134,2000,League_4,90,21,False
Region_134,2001,League_1,34,23,True
Region_134,2001,League_2,94,80,True
Region_134,2001,League_3,14,84,False
Region_134,2001,League_4,15,50,True
Region_134,2002,League_1,12,49,False
Region_134,2002,League_2,34,10,True
Region_134,2002,League_3,74,55,False
Region_134,2002,League_4,58,70,True
Region_134,2003,League_1,20,41,False
Region_134,2003,League_2,53,38,True
Region_134,2003,League_3,74,68,True
Region_134,2003,League_4,29,47,False
Region_134,2004,League_1,47,56,False
Region_134,2004,League_2,34,20,False
Region_134,2004,League_3,85,81,True
Region_134,2004,League_4,37,98,True
Region_134,2005,League_1,30,19,True
Region_134,2005,League_2,77,14,True
Region_134,2005,League_3,23,68,False
Region_134,2005,League_4,48,76,False
Region_134,2006,League_1,95,50,True
Region_134,2006,League_2,99,75,False
Region_134,2006,League_3,31,61,False
Region_134,2006,League_4,54,84,False
Region_134,2007,League_1,78,36,False
Region_134,2007,League_2,57,5,True
Region_134,2007,League_3,98,70,False
Region_134,2007,League_4,2,25,False
Region_134,2008,League_1,79,7,False
Region_134,2008,League_2,68,72,True
Region_134,2008,League_3,84,90,False
Region_134,2008,League_4,9,3,True
Region_134,2009,League_1,82,20,True
Region_134,2009,League_2,24,30,False
Region_134,2009,League_3,67,20,False
Region_134,2009,League_4,60,24,True
Region_135,2000,League_1,28,14,True
Region_135,2000,League_2,18,34,True
Region_135,2000,League_3,42,48,True
Region_135,2000,League_4,65,42,False
Region_135,2001,League_1,73,40,True
Region_135,2001,League_2,60,36,False
Region_135,2001,League_3,42,56,False
Region_135,2001,League_4,24,41,True
Region_135,2002,League_1,19,46,False
Region_135,2002,League_2,47,91,True
Region_135,2002,League_3,82,60,True
Region_135,2002,League_4,86,13,True
Region_135,2003,League_1,23,67,False
Region_135,2003,League_2,10,52,False
Region_135,2003,League_3,97,83,True
Region_135,2003,League_4,54,33,False
Region_135,2004,League_1,27,75,False
Region_135,2004,League_2,68,96,False
Region_135,2004,League_3,62,23,False
Region_135,2004,League_4,58,19,False
Region_135,2005,League_1,4,68,True
Region_135,2005,League_2,50,29,False
Region_135,2005,League_3,20,87,False
Region_135,2005,League_4,11,6,True
Region_135,2006,League_1,49,35,False
Region_135,2006,League_2,3,37,False
Region_135,2006,League_3,41,79,False
Region_135,2006,League_4,83,51,True
Region_135,2007,League_1,37,14,False
Region_135,2007,League_2,24,45,False
Region_135,2007,League_3,13,22,True
Region_135,2007,League_4,74,11,True
Region_135,2008,League_1,31,92,False
Region_135,2008,League_2,10,43,True
Region_135,2008,League_3,60,14,True
Region_135,2008,League_4,17,92,True
Region_135,2009,League_1,26,48,False
Region_135,2009,League_2,54,20,False
Region_135,2009,League_3,53,14,True
Region_135,2009,League_4,81,13,True
Region_136,2000,League_1,86,41,True
Region_136,2000,League_2,74,79,True
Region_136,2000,League_3,20,14,False
Region_136,2000,League_4,43,62,True
Region_136,2001,League_1,4,67,False
Region_136,2001,League_2,86,26,True
Region_136,2001,League_3,40,86,False
Region_136,2001,League_4,58,92,False
Region_136,2002,League_1,88,52,True
Region_136,2002,League_2,53,51,False
Region_136,2002,League_3,73,62,False
Region_136,2002,League_4,21,72,False
Region_136,2003,League_1,82,52,True
Region_136,2003,League_2,64,56,False
Region_136,2003,League_3,63,51,False
Region_136,2003,League_4,70,42,True
Region_136,2004,League_1,3,6,True
Region_136,2004,League_2,64,41,False
Region_136,2004,League_3,14,3,False
Region_136,2004,League_4,75,68,True
Region_136,2005,League_1,21,4,True
Region_136,2005,League_2,85,74,False
Region_136,2005,League_3,46,91,False
Region_136,2005,League_4,80,79,True
Region_136,2006,League_1,92,40,True
Region_136,2006,League_2,45,93,False
Region_136,2006,League_3,13,3,False
Region_136,2006,League_4,49,1,True
Region_136,2007,League_1,19,66,False
Region_136,2007,League_2,49,20,False
Region_136,2007,League_3,32,69,False
Region_136,2007,League_4,58,42,False
Region_136,2008,League_1,42,81,True
Region_136,2008,League_2,78,68,True
Region_136,2008,League_3,11,8,False
Region_136,2008,League_4,39,83,False
Region_136,2009,League_1,19,27,False
Region_136,2009,League_2,93,25,False
Region_136,2009,League_3,37,81,True
Region_136,2009,League_4,2,82,False
Region_137,2000,League_1,27,2,False
Region_137,2000,League_2,55,72,True
Region_137,2000,League_3,89,99,True
Region_137,2000,League_4,93,94,False
Region_137,2001,League_1,12,48,True
Region_137,2001,League_2,76,16,True
Region_137,2001,League_3,65,62,False
Region_137,2001,League_4,36,54,False
Region_137,2002,League_1,48,22,True
Region_137,2002,League_2,65,33,False
Region_137,2002,League_3,35,68,True
Region_137,2002,League_4,53,14,True
Region_137,2003,League_1,25,46,True
Region_137,2003,League_2,74,2,False
Region_137,2003,League_3,71,82,False
Region_137,2003,League_4,39,27,True
Region_137,2004,League_1,42,2,True
Region_137,2004,League_2,21,3,False
Region_137,2004,League_3,19,87,True
Region_137,2004,League_4,7,30,True
Region_137,2005,League_1,28,44,False
Region_137,2005,League_2,39,58,False
Region_137,2005,League_3,89,44,False
Region_137,2005,League_4,29,74,False
Region_137,2006,League_1,80,36,True
Region_137,2006,League_2,83,64,False
Region_137,2006,League_3,54,8,False
Region_137,2006,League_4,15,16,True
Region_137,2007,League_1,45,64,True
Region_137,2007,League_2,61,2,True
Region_137,2007,League_3,6,25,False
Region_137,2007,League_4,79,52,True
Region_137,2008,League_1,44,30,False
Region_137,2008,League_2,58,25,True
Region_137,2008,League_3,55,22,False
Region_137,2008,League_4,47,29,True
Region_137,2009,League_1,26,9,False
Region_137,2009,League_2,52,71,False
Region_137,2009,League_3,86,88,True
Region_137,2009,League_4,87,63,True
Region_138,2000,League_1,72,21,False
Region_138,2000,League_2,34,14,True
Region_138,2000,League_3,50,55,False
Region_138,2000,League_4,83,73,False
Region_138,2001,League_1,36,19,False
Region_138,2001,League_2,80,46,True
Region_138,2001,League_3,94,86,False
Region_138,2001,League_4,56,52,False
Region_138,2002,League_1,7,52,False
Region_138,2002,League_2,78,0,False
Region_138,2002,League_3,94,1,True
Region_138,2002,League_4,93,57,True
Region_138,2003,League_1,19,18,False
Region_138,2003,League_2,52,61,True
Region_138,2003,League_3,11,77,True
Region_138,2003,League_4,48,71,False
Region_138,2004,League_1,16,11,True
Region_138,2004,League_2,63,25,True
Region_138,2004,League_3,41,26,True
Region_138,2004,League_4,93,28,True
Region_138,2005,League_1,28,14,True
Region_138,2005,League_2,18,45,True
Region_138,2005,League_3,10,0,False
Region_138,2005,League_4,97,59,True
Region_138,2006,League_1,49,91,False
Region_138,2006,League_2,70,56,False
Region_138,2006,League_3,57,2,False
Region_138,2006,League_4,33,17,True
Region_138,2007,League_1,19,51,True
Region_138,2007,League_2,49,59,False
Region_138,2007,League_3,87,33,False
Region_138,2007,League_4,9,95,False
Region_138,2008,League_1,31,92,True
Region_138,2008,League_2,51,88,True
Region_138,2008,League_3,14,59,True
Region_138,2008,League_4,83,25,False
Region_138,2009,League_1,2,71,True
Region_138,2009,League_2,36,18,True
Region_138,2009,League_3,39,21,False
Region_138,2009,League_4,71,92,True
Region_139,2000,League_1,39,32,False
Region_139,2000,League_2,55,37,True
Region_139,2000,League_3,22,34,False
Region_139,2000,League_4,10,66,True
Region_139,2001,League_1,63,82,False
Region_139,2001,League_2,7,9,True
Region_139,2001,League_3,92,90,False
Region_139,2001,League_4,93,14,False
Region_139,2002,League_1,55,10,True
Region_139,2002,League_2,59,89,True
Region_139,2002,League_3,9,23,False
Region_139,2002,League_4,38,76,True
Region_139,2003,League_1,27,95,False
Region_139,2003,League_2,48,3,False
Region_139,2003,League_3,35,12,True
Region_139,2003,League_4,12,72,True
Region_139,2004,League_1,95,56,True
Region_139,2004,League_2,35,97,False
Region_139,2004,League_3,25,36,False
Region_139,2004,League_4,85,47,True
Region_139,2005,League_1,3,70,False
Region_139,2005,League_2,94,0,False
Region_139,2005,League_3,81,59,True
Region_139,2005,League_4,63,11,False
Region_139,2006,League_1,37,20,False
Region_139,2006,League_2,87,10,False
Region_139,2006,League_3,86,43,True
Region_139,2006,League_4,21,57,True
Region_139,2007,League_1,1,43,False
Region_139,2007,League_2,30,77,True
Region_139,2007,League_3,10,97,False
Region_139,2007,League_4,91,33,True
Region_139,2008,League_1,45,24,False
Region_139,2008,League_2,95,3,False
Region_139,2008,League_3,61,63,False
Region_139,2008,League_4,68,89,False
Region_139,2009,League_1,63,15,True
Region_139,2009,League_2,9,9,False
Region_139,2009,League_3,39,65,False
Region_139,2009,League_4,23,34,True
Region_140,2000,League_1,98,82,True
Region_140,2000,League_2,43,5,False
Region_140,2000,League_3,59,18,False
Region_140,2000,League_4,61,58,True
Region_140,2001,League_1,86,52,False
Region_140,2001,League_2,16,7,False
Region_140,2001,League_3,64,77,False
Region_140,2001,League_4,94,9,False
Region_140,2002,League_1,94,66,False
Region_140,2002,League_2,56,37,False
Region_140,2002,League_3,54,28,False
Region_140,2002,League_4,52,14,False
Region_140,2003,League_1,55,86,False
Region_140,2003,League_2,97,22,True
Region_140,2003,League_3,8,81,True
Region_140,2003,League_4,21,45,True
Region_140,2004,League_1,12,82,False
Region_140,2004,League_2,88,27,False
Region_140,2004,League_3,47,25,False
Region_140,2004,League_4,17,9,True
Region_140,2005,League_1,75,46,True
Region_140,2005,League_2,39,3,False
Region_140,2005,League_3,16,54,True
Region_140,2005,League_4,14,65,True
Region_140,2006,League_1,14,66,False
Region_140,2006,League_2,78,6,False
Region_140,2006,League_3,62,54,True
Region_140,2006,League_4,38,79,False
Region_140,2007,League_1,12,30,True
Region_140,2007,League_2,80,73,True
Region_140,2007,League_3,31,18,True
Region_140,2007,League_4,8,27,False
Region_140,2008,League_1,39,80,True
Region_140,2008,League_2,19,27,True
Region_140,2008,League_3,89,18,False
Region_140,2008,League_4,90,86,False
Region_140,2009,League_1,84,19,True
Region_140,2009,League_2,81,12,False
Region_140,2009,League_3,76,76,False
Region_140,2009,League_4,79,42,True
Region_141,2000,League_1,72,10,False
Region_141,2000,League_2,62,47,True
Region_141,2000,League_3,75,14,False
Region_141,2000,League_4,43,16,False
Region_141,2001,League_1,37,53,True
Region_141,2001,League_2,82,49,True
Region_141,2001,League_3,59,27,False
Region_141,2001,League_4,70,82,False
Region_141,2002,League_1,98,3,False
Region_141,2002,League_2,47,21,True
Region_141,2002,League_3,17,85,False
Region_141,2002,League_4,15,38,True
Region_141,2003,League_1,54,33,False
Region_141,2003,League_2,38,96,False
Region_141,2003,League_3,67,43,False
Region_141,2003,League_4,58,41,False
Region_141,2004,League_1,88,39,False
Region_141,2004,League_2,95,96,True
Region_141,2004,League_3,61,11,True
Region_141,2004,League_4,12,1,True
Region_141,2005,League_1,80,27,False
Region_141,2005,League_2,5,73,True
Region_141,2005,League_3,82,85,True
Region_141,2005,League_4,76,80,False
